m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20
-0.9608,-0.9192,-0.9624,0.9728,-0.0248,0.972,-0.328,0.9696,-0.9704,-0.9744,-0.9576,0.9712,-0.248,-0.9664,0.9632,0.0472,0.0608,-0.9696,0.9752,-0.008
-0.9576,-0.924,-0.9608,0.9704,-0.02,0.9656,-0.3288,0.9776,-0.9712,-0.9776,-0.9624,0.968,-0.264,-0.9752,0.964,0.0376,0.0616,-0.9672,0.9752,0.0032
-0.9512,-0.9256,-0.9568,0.972,-0.0472,0.9576,-0.3304,0.9768,-0.9816,-0.9792,-0.9632,0.9744,-0.2656,-0.9808,0.9672,0.0392,0.0696,-0.9768,0.9816,0.0008
-0.952,-0.9304,-0.9584,0.9656,-0.0448,0.964,-0.344,0.9712,-0.9832,-0.9832,-0.9696,0.9744,-0.2592,-0.9808,0.9672,0.0328,0.0608,-0.9688,0.976,-0.0056
-0.9544,-0.9352,-0.9584,0.972,-0.0408,0.9616,-0.3544,0.968,-0.9784,-0.9752,-0.9664,0.9736,-0.252,-0.9688,0.9656,0.0416,0.0648,-0.956,0.968,-0.0064
-0.9528,-0.9408,-0.9584,0.9728,-0.0424,0.972,-0.3656,0.9656,-0.9784,-0.9776,-0.9616,0.976,-0.2456,-0.9776,0.968,0.0392,0.06,-0.976,0.9656,-0.0072
-0.948,-0.9352,-0.964,0.9808,-0.0544,0.9768,-0.376,0.9576,-0.9712,-0.9856,-0.9672,0.9736,-0.2432,-0.9736,0.9616,0.04,0.052,-0.9736,0.9616,0.0008
-0.9592,-0.9368,-0.9504,0.9792,-0.0424,0.9768,-0.3656,0.9576,-0.968,-0.9704,-0.972,0.968,-0.2616,-0.9736,0.9648,0.028,0.0408,-0.9728,0.9608,0.0096
-0.9624,-0.9248,-0.9704,0.9832,-0.0352,0.9752,-0.3664,0.9568,-0.972,-0.9632,-0.9696,0.964,-0.2632,-0.9768,0.9656,0.0368,0.0232,-0.9744,0.9608,0.0288
-0.9584,-0.924,-0.976,0.9768,-0.0544,0.976,-0.3768,0.9544,-0.9768,-0.9624,-0.972,0.9616,-0.2632,-0.9704,0.9648,0.028,0.02,-0.9656,0.972,0.0464
-0.9616,-0.9376,-0.9736,0.9696,-0.0472,0.9776,-0.3696,0.9688,-0.9784,-0.96,-0.9752,0.9552,-0.2672,-0.968,0.9608,0.0264,0.0192,-0.9688,0.9624,0.0512
-0.9608,-0.9544,-0.9728,0.9656,-0.0504,0.9848,-0.3768,0.9616,-0.9776,-0.9504,-0.9704,0.9632,-0.2752,-0.976,0.9568,0.0128,0.0176,-0.9696,0.9768,0.0448
-0.9616,-0.9464,-0.972,0.9608,-0.064,0.9784,-0.3744,0.9648,-0.9752,-0.9592,-0.9592,0.9696,-0.2752,-0.9712,0.9592,0.0024,0.0176,-0.9816,0.9752,0.0392
-0.968,-0.9312,-0.9584,0.9584,-0.0696,0.98,-0.3736,0.9672,-0.9712,-0.9608,-0.9688,0.9768,-0.28,-0.9784,0.964,0.0264,0.0288,-0.9776,0.964,0.044
-0.9752,-0.9424,-0.9584,0.9552,-0.068,0.9752,-0.3808,0.9552,-0.976,-0.9512,-0.9688,0.9784,-0.2632,-0.9752,0.9656,0.0344,0.0208,-0.9704,0.9664,0.04
-0.9736,-0.94,-0.9688,0.9656,-0.0872,0.972,-0.3704,0.9656,-0.976,-0.9552,-0.9648,0.98,-0.2728,-0.9672,0.972,0.0296,0.0216,-0.9616,0.968,0.0432
-0.9664,-0.9472,-0.9728,0.9656,-0.0928,0.9776,-0.3632,0.9624,-0.9728,-0.9616,-0.9752,0.9696,-0.2688,-0.972,0.9736,0.0328,0.0208,-0.9704,0.9632,0.0408
-0.9696,-0.9512,-0.9688,0.9576,-0.088,0.9752,-0.3672,0.9696,-0.9648,-0.9608,-0.9744,0.9664,-0.2752,-0.976,0.972,0.0104,0.0312,-0.9704,0.9704,0.036
-0.9784,-0.952,-0.9736,0.9672,-0.0864,0.9744,-0.368,0.968,-0.968,-0.968,-0.9792,0.964,-0.2616,-0.9704,0.9648,0.0216,0.0376,-0.968,0.9736,0.0272
-0.9736,-0.9488,-0.9752,0.9656,-0.0688,0.968,-0.3704,0.9744,-0.9712,-0.9776,-0.9736,0.968,-0.256,-0.9712,0.968,0.0192,0.044,-0.9712,0.9752,0.0272
-0.9744,-0.96,-0.9744,0.968,-0.0744,0.9688,-0.3576,0.968,-0.9616,-0.9744,-0.9648,0.9664,-0.2688,-0.98,0.9656,0.004,0.0384,-0.9704,0.972,0.0336
-0.9728,-0.9648,-0.9712,0.9744,-0.0632,0.972,-0.3568,0.9664,-0.9552,-0.9696,-0.9712,0.9792,-0.2696,-0.9808,0.968,-0.0008,0.0272,-0.9664,0.9712,0.0408
-0.9696,-0.9688,-0.9776,0.9752,-0.0688,0.9664,-0.3632,0.9704,-0.9584,-0.9712,-0.9632,0.9824,-0.2664,-0.964,0.9656,-0.004,0.0056,-0.968,0.9704,0.0408
-0.9704,-0.9648,-0.9728,0.9784,-0.0544,0.9576,-0.3824,0.9664,-0.9608,-0.9712,-0.9688,0.9824,-0.2664,-0.9752,0.9712,-0.0224,0.0008,-0.9728,0.9776,0.0424
-0.9728,-0.9584,-0.9696,0.9776,-0.0584,0.968,-0.3968,0.9728,-0.96,-0.9736,-0.9688,0.9792,-0.2688,-0.9712,0.9704,-0.0248,0.0032,-0.9744,0.9736,0.0408
-0.9704,-0.9728,-0.9752,0.9704,-0.048,0.9608,-0.3976,0.9768,-0.9688,-0.976,-0.976,0.9752,-0.2712,-0.9768,0.9608,-0.0288,0.02,-0.9648,0.9816,0.0456
-0.9664,-0.976,-0.9736,0.9672,-0.0544,0.9648,-0.4088,0.9784,-0.9656,-0.9768,-0.9688,0.9752,-0.2704,-0.9704,0.9688,-0.0408,0.0208,-0.9712,0.9704,0.0456
-0.9688,-0.9792,-0.9792,0.9688,-0.0472,0.9632,-0.4184,0.976,-0.972,-0.972,-0.968,0.9792,-0.2712,-0.9776,0.9672,-0.0336,0.0256,-0.9752,0.9696,0.032
-0.9712,-0.9696,-0.9776,0.9696,-0.036,0.9752,-0.42,0.9824,-0.9656,-0.9704,-0.9592,0.9736,-0.2712,-0.9776,0.9664,-0.028,0.0272,-0.9648,0.9792,0.036
-0.9728,-0.9648,-0.9696,0.9744,-0.0328,0.9712,-0.4128,0.9856,-0.9632,-0.972,-0.9648,0.972,-0.2632,-0.968,0.968,-0.0232,0.0288,-0.9696,0.968,0.0384
-0.972,-0.9656,-0.9744,0.9696,-0.0448,0.968,-0.4104,0.9848,-0.9632,-0.968,-0.9648,0.972,-0.2784,-0.9664,0.9592,-0.016,0.0568,-0.9712,0.9704,0.036
-0.976,-0.9752,-0.9736,0.9768,-0.048,0.9648,-0.4088,0.9824,-0.9736,-0.968,-0.9632,0.972,-0.2904,-0.9648,0.964,-0.0192,0.0416,-0.9656,0.98,0.0248
-0.976,-0.976,-0.9784,0.984,-0.0176,0.964,-0.4128,0.9752,-0.9736,-0.9568,-0.96,0.9704,-0.2848,-0.9632,0.9664,-0.0232,0.0576,-0.9696,0.9704,0.0272
-0.9776,-0.9784,-0.976,0.984,-0.0216,0.9664,-0.4016,0.9744,-0.9712,-0.96,-0.9616,0.9704,-0.2976,-0.9624,0.9784,-0.012,0.0592,-0.9672,0.9744,0.0328
-0.9664,-0.9736,-0.9728,0.9816,-0.02,0.9672,-0.412,0.972,-0.976,-0.968,-0.964,0.972,-0.3088,-0.9656,0.976,-0.008,0.0432,-0.9648,0.9664,0.024
-0.9688,-0.9728,-0.9736,0.9816,-0.0352,0.9752,-0.404,0.9712,-0.9768,-0.9696,-0.9568,0.9784,-0.3072,-0.9792,0.9728,-0.0176,0.0512,-0.9648,0.9672,0.0448
-0.9608,-0.9704,-0.976,0.9824,-0.0376,0.9776,-0.4008,0.968,-0.9728,-0.9648,-0.9592,0.9664,-0.3056,-0.9808,0.9728,-0.0096,0.06,-0.9728,0.9768,0.0456
-0.964,-0.972,-0.9744,0.9768,-0.0296,0.9664,-0.376,0.9744,-0.9856,-0.9736,-0.9688,0.972,-0.2912,-0.9832,0.9704,0.0032,0.0584,-0.9752,0.9752,0.0448
-0.9664,-0.9728,-0.9712,0.9736,-0.0336,0.9576,-0.3936,0.9704,-0.9768,-0.9672,-0.9736,0.9712,-0.276,-0.976,0.968,0.0016,0.04,-0.972,0.9752,0.036
-0.9656,-0.9736,-0.9704,0.9624,-0.0432,0.9608,-0.3848,0.9744,-0.9664,-0.9664,-0.976,0.9728,-0.264,-0.9784,0.972,-0.012,0.0472,-0.9624,0.9744,0.0456
-0.9728,-0.976,-0.9616,0.964,-0.0416,0.9584,-0.3744,0.9688,-0.9656,-0.9672,-0.968,0.9672,-0.2584,-0.98,0.9776,-0.0144,0.0472,-0.9648,0.9712,0.028
-0.9768,-0.9712,-0.964,0.9704,-0.024,0.952,-0.3872,0.9672,-0.9728,-0.9712,-0.96,0.9696,-0.2624,-0.9736,0.9784,-0.0024,0.04,-0.9616,0.9696,0.032
-0.9736,-0.9648,-0.9688,0.9712,-0.0248,0.9648,-0.3752,0.972,-0.9688,-0.9696,-0.9672,0.9744,-0.2568,-0.98,0.9744,-0.0136,0.0472,-0.9704,0.9712,0.0448
-0.9744,-0.9704,-0.9712,0.9784,-0.0296,0.9656,-0.3784,0.9752,-0.9672,-0.9696,-0.9776,0.972,-0.272,-0.9656,0.9728,-0.0272,0.0584,-0.9728,0.9712,0.0368
-0.972,-0.9688,-0.9672,0.9808,-0.0256,0.9688,-0.3808,0.9704,-0.9688,-0.964,-0.9752,0.972,-0.2752,-0.9576,0.972,-0.012,0.0448,-0.9768,0.976,0.0392
-0.9728,-0.9744,-0.9792,0.972,-0.0272,0.9696,-0.3976,0.9648,-0.9624,-0.968,-0.9696,0.968,-0.276,-0.9608,0.9712,-0.012,0.0368,-0.9752,0.9736,0.0432
-0.9704,-0.9704,-0.9792,0.9736,-0.0392,0.98,-0.4096,0.9616,-0.9632,-0.9752,-0.9528,0.9688,-0.2624,-0.9656,0.9784,0.0064,0.0384,-0.9696,0.9712,0.0424
-0.976,-0.9664,-0.972,0.9664,-0.0432,0.9736,-0.3992,0.9688,-0.9616,-0.9744,-0.9528,0.9736,-0.2728,-0.9648,0.9728,0.0104,0.0312,-0.9672,0.9648,0.0416
-0.9744,-0.9648,-0.9704,0.9728,-0.0664,0.9632,-0.4048,0.9656,-0.9488,-0.9696,-0.9544,0.9752,-0.2752,-0.976,0.9744,-0.0024,0.0184,-0.968,0.9688,0.0432
-0.9688,-0.9624,-0.9712,0.9688,-0.08,0.9816,-0.4104,0.9728,-0.9552,-0.964,-0.9448,0.976,-0.2792,-0.9736,0.9704,0.0072,0.0032,-0.968,0.9664,0.0688
-0.9624,-0.9736,-0.9696,0.9656,-0.0984,0.9672,-0.4224,0.9704,-0.968,-0.9688,-0.9552,0.9832,-0.2824,-0.9728,0.972,0.0048,0.0064,-0.9696,0.9648,0.056
-0.968,-0.9816,-0.976,0.9744,-0.092,0.9592,-0.4104,0.9728,-0.9672,-0.964,-0.9504,0.9824,-0.2704,-0.9744,0.9736,-0.004,0.0088,-0.968,0.9776,0.0312
-0.9768,-0.9792,-0.9728,0.972,-0.1016,0.952,-0.4048,0.9656,-0.9712,-0.9672,-0.948,0.9824,-0.2792,-0.9672,0.9744,-0.0064,-0.0072,-0.9632,0.9784,0.04
-0.98,-0.9688,-0.968,0.9792,-0.108,0.9648,-0.4032,0.9696,-0.9704,-0.9744,-0.948,0.9776,-0.276,-0.9632,0.9744,-0.024,0.0,-0.9592,0.9736,0.0216
-0.9784,-0.968,-0.9656,0.9672,-0.0896,0.9704,-0.4072,0.968,-0.9776,-0.9792,-0.9528,0.976,-0.288,-0.9576,0.9728,-0.0168,0.0104,-0.9648,0.9808,0.0264
-0.9704,-0.9776,-0.9744,0.972,-0.0912,0.9728,-0.4096,0.972,-0.9712,-0.9784,-0.9512,0.98,-0.2864,-0.9664,0.9752,-0.0256,0.0248,-0.968,0.9736,0.0344
-0.9608,-0.9712,-0.976,0.9744,-0.088,0.9752,-0.4184,0.968,-0.9688,-0.9792,-0.9608,0.9776,-0.2872,-0.9688,0.9616,-0.0216,0.0296,-0.9728,0.9616,0.0272
-0.9696,-0.9728,-0.9752,0.9768,-0.0784,0.9728,-0.4264,0.964,-0.9728,-0.9744,-0.968,0.972,-0.2784,-0.9712,0.9672,-0.0432,0.04,-0.972,0.972,0.0168
-0.96,-0.9712,-0.9784,0.9776,-0.0896,0.9744,-0.4312,0.968,-0.9768,-0.9768,-0.9624,0.9736,-0.2792,-0.9648,0.9616,-0.0352,0.0328,-0.9656,0.9648,0.016
-0.9672,-0.9752,-0.9776,0.9656,-0.08,0.9752,-0.4272,0.9648,-0.9808,-0.9696,-0.9664,0.9704,-0.2888,-0.9632,0.9552,-0.036,0.024,-0.9616,0.9656,0.0272
-0.9664,-0.9752,-0.976,0.968,-0.0592,0.9704,-0.4296,0.9672,-0.98,-0.9736,-0.9616,0.9688,-0.2896,-0.9672,0.9624,-0.0392,0.0192,-0.9616,0.9704,0.0184
-0.9656,-0.976,-0.9728,0.9616,-0.0544,0.9792,-0.4424,0.9688,-0.976,-0.9752,-0.9672,0.972,-0.28,-0.9688,0.972,-0.0416,0.0224,-0.9632,0.9752,-0.0056
-0.964,-0.972,-0.9688,0.9656,-0.0496,0.9704,-0.4448,0.9648,-0.9648,-0.972,-0.9704,0.9664,-0.2928,-0.972,0.9672,-0.0272,0.0144,-0.9664,0.9736,-0.0184
-0.972,-0.9656,-0.972,0.9792,-0.0592,0.9656,-0.4416,0.9736,-0.9632,-0.9696,-0.9648,0.9664,-0.2944,-0.9608,0.96,-0.028,0.0296,-0.9624,0.9728,-0.0016
-0.9696,-0.9624,-0.9688,0.9776,-0.0576,0.9696,-0.4224,0.9744,-0.9768,-0.9696,-0.9592,0.9632,-0.2904,-0.964,0.9648,-0.0208,0.032,-0.9704,0.972,-0.0232
-0.9696,-0.9664,-0.972,0.9808,-0.0664,0.9688,-0.4256,0.9664,-0.968,-0.9648,-0.9744,0.9704,-0.3064,-0.9616,0.9736,-0.0088,0.0368,-0.9672,0.968,-0.0232
-0.9704,-0.9744,-0.976,0.9776,-0.0584,0.9672,-0.4168,0.9672,-0.9752,-0.96,-0.9728,0.96,-0.2888,-0.9704,0.9624,-0.0096,0.0272,-0.968,0.9768,-0.0336
-0.9736,-0.9784,-0.9728,0.9744,-0.0736,0.9664,-0.4368,0.9664,-0.9696,-0.96,-0.9784,0.96,-0.2928,-0.9736,0.9632,0.0112,0.0216,-0.9776,0.9688,-0.0208
-0.972,-0.976,-0.9664,0.98,-0.0584,0.9656,-0.4424,0.9632,-0.9784,-0.9624,-0.9672,0.96,-0.296,-0.9752,0.9672,0.0136,0.0128,-0.9776,0.972,-0.004
-0.9656,-0.9824,-0.9728,0.9752,-0.0496,0.9632,-0.4544,0.9696,-0.9768,-0.968,-0.9664,0.968,-0.3032,-0.9824,0.9736,-0.0048,0.0296,-0.968,0.964,-0.0144
-0.9736,-0.984,-0.9664,0.9744,-0.0408,0.9744,-0.4648,0.9752,-0.9768,-0.9672,-0.9688,0.9728,-0.3104,-0.9792,0.9768,-0.0152,0.0336,-0.972,0.9672,-0.0152
-0.9712,-0.9784,-0.9664,0.9688,-0.0576,0.976,-0.4496,0.9784,-0.9688,-0.9704,-0.976,0.9704,-0.308,-0.9768,0.972,-0.0112,0.044,-0.9688,0.976,-0.0104
-0.9704,-0.9752,-0.968,0.9728,-0.0488,0.9648,-0.4416,0.9712,-0.9648,-0.968,-0.98,0.9736,-0.296,-0.9752,0.9656,-0.0032,0.0376,-0.9712,0.9712,0.0016
-0.976,-0.9712,-0.9632,0.9736,-0.0504,0.9592,-0.4392,0.9792,-0.9608,-0.9528,-0.9624,0.9712,-0.2992,-0.9864,0.9664,-0.0248,0.0328,-0.976,0.9744,0.02
-0.9648,-0.9656,-0.9736,0.9768,-0.0448,0.9584,-0.4448,0.9712,-0.96,-0.9552,-0.9672,0.976,-0.2944,-0.9816,0.968,-0.0272,0.012,-0.9784,0.9704,-0.0008
-0.972,-0.972,-0.9736,0.976,-0.0488,0.9736,-0.4568,0.968,-0.9624,-0.9552,-0.968,0.9736,-0.2888,-0.9776,0.9712,-0.032,0.0128,-0.9816,0.964,-0.0016
-0.972,-0.9568,-0.9728,0.9784,-0.0552,0.9736,-0.4552,0.9752,-0.9696,-0.9624,-0.9696,0.9712,-0.2776,-0.9664,0.9696,-0.0256,0.0064,-0.9824,0.9712,-0.0016
-0.9648,-0.9496,-0.968,0.98,-0.0472,0.9752,-0.4528,0.9696,-0.9728,-0.9584,-0.9696,0.9744,-0.3016,-0.972,0.9584,-0.0232,0.012,-0.9784,0.9752,-0.0008
-0.9784,-0.9576,-0.972,0.976,-0.0576,0.968,-0.4616,0.9648,-0.9688,-0.9768,-0.9664,0.9736,-0.2984,-0.9744,0.9544,-0.0168,0.0264,-0.976,0.9784,-0.0064
-0.9712,-0.9576,-0.9784,0.9736,-0.0536,0.9672,-0.468,0.9712,-0.9752,-0.9704,-0.9704,0.9664,-0.3112,-0.9624,0.9576,-0.02,0.0248,-0.968,0.9696,0.0008
-0.9744,-0.9584,-0.9664,0.9768,-0.0424,0.968,-0.4728,0.9848,-0.9744,-0.9688,-0.972,0.9632,-0.3152,-0.9696,0.9656,-0.004,0.0064,-0.9744,0.9648,0.0104
-0.9768,-0.9712,-0.9696,0.98,-0.048,0.9704,-0.476,0.9784,-0.9648,-0.9688,-0.968,0.972,-0.3152,-0.9784,0.972,-0.02,0.0184,-0.9888,0.976,0.0032
-0.9712,-0.9712,-0.9712,0.9736,-0.0208,0.9784,-0.4752,0.9792,-0.9744,-0.9632,-0.968,0.9736,-0.3128,-0.9776,0.9672,-0.0088,0.0184,-0.9768,0.976,-0.004
-0.9728,-0.9736,-0.9712,0.9784,-0.0024,0.9816,-0.4896,0.9752,-0.9728,-0.9632,-0.9752,0.972,-0.316,-0.9704,0.972,-0.0048,0.028,-0.9776,0.9712,-0.0248
-0.9624,-0.9656,-0.9736,0.9656,-0.0128,0.9808,-0.4848,0.976,-0.9664,-0.9672,-0.9776,0.972,-0.3352,-0.968,0.9784,0.0128,0.0272,-0.9776,0.9728,-0.0256
-0.976,-0.9752,-0.9808,0.9624,-0.012,0.976,-0.4848,0.9664,-0.96,-0.9704,-0.976,0.9768,-0.3216,-0.9712,0.9872,0.0032,0.0216,-0.972,0.9664,-0.0248
-0.9792,-0.98,-0.9744,0.9768,-0.016,0.976,-0.4952,0.9736,-0.9704,-0.9728,-0.9664,0.9792,-0.3168,-0.9712,0.9808,0.004,0.0112,-0.9752,0.9632,-0.0104
-0.9744,-0.9736,-0.9792,0.9704,-0.0248,0.9744,-0.4976,0.9696,-0.9768,-0.972,-0.9728,0.9744,-0.3128,-0.9568,0.972,0.0008,0.0144,-0.9712,0.9536,-0.0208
-0.9704,-0.9752,-0.9792,0.9776,-0.0408,0.9776,-0.5216,0.9672,-0.9712,-0.9696,-0.9632,0.9744,-0.2928,-0.964,0.9752,0.0,0.0048,-0.964,0.9536,-0.0448
-0.9648,-0.9736,-0.98,0.9744,-0.04,0.9736,-0.532,0.9672,-0.9656,-0.968,-0.9704,0.976,-0.2776,-0.9688,0.972,-0.0064,0.008,-0.9672,0.9672,-0.0376
-0.964,-0.972,-0.9832,0.976,-0.0448,0.9784,-0.5184,0.9744,-0.9672,-0.9736,-0.9728,0.9632,-0.2816,-0.9776,0.9688,-0.0072,0.0064,-0.9728,0.9688,-0.0416
-0.964,-0.9704,-0.9752,0.9768,-0.0488,0.976,-0.5176,0.976,-0.9656,-0.9776,-0.9688,0.9632,-0.2784,-0.9808,0.9664,-0.012,0.0096,-0.9752,0.9672,-0.0512
-0.9752,-0.9712,-0.9704,0.9736,-0.052,0.9808,-0.52,0.9632,-0.9728,-0.976,-0.9624,0.9752,-0.268,-0.9784,0.964,-0.0056,0.0048,-0.9784,0.9736,-0.0656
-0.9696,-0.9632,-0.9688,0.972,-0.0552,0.9784,-0.5184,0.9744,-0.9744,-0.964,-0.9712,0.9768,-0.252,-0.968,0.9728,-0.0128,0.0128,-0.9736,0.9648,-0.0608
-0.9712,-0.9584,-0.9656,0.9696,-0.0464,0.9704,-0.5184,0.976,-0.9768,-0.9648,-0.9648,0.9664,-0.2656,-0.9656,0.9752,-0.0088,0.0104,-0.9792,0.968,-0.0576
-0.9704,-0.9528,-0.9752,0.9672,-0.06,0.9736,-0.5008,0.9728,-0.9744,-0.968,-0.9688,0.9736,-0.2632,-0.9696,0.976,-0.016,0.0312,-0.9784,0.9704,-0.0504
-0.9672,-0.9608,-0.9776,0.9632,-0.0576,0.9688,-0.4992,0.9768,-0.9704,-0.96,-0.9704,0.9592,-0.2616,-0.9712,0.9648,0.0144,0.0168,-0.984,0.9744,-0.048
-0.9696,-0.9592,-0.9712,0.9648,-0.0464,0.9768,-0.4992,0.976,-0.9664,-0.952,-0.9776,0.9664,-0.2672,-0.9712,0.9728,0.0088,0.0208,-0.976,0.9752,-0.048
-0.9776,-0.9664,-0.9688,0.9712,-0.0488,0.9792,-0.5024,0.9736,-0.9608,-0.9528,-0.9768,0.9696,-0.2536,-0.9784,0.9712,-0.008,-0.004,-0.9672,0.9656,-0.0344
-0.9672,-0.968,-0.9656,0.976,-0.06,0.9784,-0.4968,0.9696,-0.9704,-0.9528,-0.9792,0.96,-0.26,-0.9808,0.9736,-0.012,-0.02,-0.9648,0.9672,-0.0584
-0.9624,-0.9736,-0.9616,0.972,-0.0592,0.9792,-0.4992,0.9752,-0.9688,-0.9616,-0.9768,0.9704,-0.2584,-0.9792,0.9704,-0.0064,-0.0136,-0.968,0.9664,-0.0416
-0.9648,-0.9696,-0.9696,0.9736,-0.0544,0.9736,-0.4936,0.9648,-0.9656,-0.9616,-0.9712,0.9664,-0.2648,-0.9752,0.9792,0.0096,0.0016,-0.968,0.9704,-0.0576
-0.9728,-0.9752,-0.98,0.9736,-0.0544,0.9648,-0.508,0.9696,-0.9704,-0.9648,-0.9592,0.9536,-0.2672,-0.9792,0.9752,0.0176,0.0064,-0.9672,0.9736,-0.0512
-0.972,-0.976,-0.976,0.972,-0.0384,0.9648,-0.5032,0.9672,-0.9576,-0.9528,-0.96,0.968,-0.2664,-0.9784,0.9784,0.0136,0.0144,-0.9712,0.9792,-0.0784
-0.9632,-0.9752,-0.9744,0.9768,-0.0192,0.9648,-0.5104,0.9664,-0.9608,-0.9632,-0.9584,0.972,-0.272,-0.9784,0.9768,0.0128,0.0048,-0.9768,0.9744,-0.0856
-0.96,-0.9784,-0.98,0.976,-0.008,0.9688,-0.512,0.9608,-0.9688,-0.9656,-0.9688,0.9672,-0.2592,-0.9688,0.9736,0.0256,0.0048,-0.9744,0.9752,-0.0768
-0.9576,-0.9728,-0.9792,0.9816,-0.0072,0.964,-0.5064,0.9728,-0.9696,-0.9664,-0.96,0.972,-0.2584,-0.9696,0.9736,0.0328,0.0032,-0.9744,0.9672,-0.0816
-0.9664,-0.9624,-0.964,0.9744,0.0176,0.9608,-0.504,0.9672,-0.9608,-0.952,-0.9656,0.9648,-0.2608,-0.964,0.9608,0.0304,0.008,-0.9808,0.9608,-0.0872
-0.9672,-0.972,-0.9616,0.9688,0.0216,0.9616,-0.5064,0.9672,-0.9584,-0.9552,-0.9696,0.9584,-0.256,-0.9744,0.964,0.0352,0.008,-0.9704,0.9544,-0.0696
-0.9616,-0.9624,-0.9624,0.9672,0.02,0.9696,-0.504,0.9656,-0.9672,-0.9728,-0.9704,0.9664,-0.2584,-0.972,0.9648,0.0352,0.0192,-0.9776,0.9528,-0.0744
-0.9704,-0.9648,-0.9672,0.9736,0.004,0.9688,-0.5264,0.968,-0.9664,-0.9768,-0.9688,0.964,-0.2592,-0.968,0.9696,0.0448,0.0224,-0.968,0.9544,-0.0784
-0.964,-0.968,-0.9712,0.968,-0.0048,0.968,-0.5208,0.9584,-0.9672,-0.9728,-0.9744,0.9696,-0.2552,-0.9736,0.9696,0.04,0.0144,-0.9664,0.9672,-0.0736
-0.96,-0.9728,-0.9712,0.9752,0.0128,0.9712,-0.5288,0.96,-0.9624,-0.972,-0.9712,0.968,-0.2616,-0.9736,0.9768,0.044,0.0088,-0.9672,0.9688,-0.0688
-0.964,-0.9744,-0.9632,0.9776,-0.0144,0.9584,-0.5448,0.9624,-0.9568,-0.9672,-0.9784,0.9728,-0.2488,-0.9712,0.9784,0.0512,0.0008,-0.976,0.9752,-0.056
-0.9664,-0.9784,-0.964,0.984,-0.0096,0.9624,-0.544,0.9656,-0.9568,-0.9704,-0.9768,0.9688,-0.2608,-0.9688,0.9832,0.0408,0.0,-0.9752,0.9776,-0.0624
-0.9632,-0.972,-0.9632,0.9688,-0.0272,0.9648,-0.5408,0.9648,-0.9592,-0.9656,-0.9776,0.9624,-0.2512,-0.976,0.9752,0.0504,-0.016,-0.9696,0.9752,-0.0552
-0.964,-0.9752,-0.9648,0.9704,-0.028,0.972,-0.5392,0.9712,-0.9696,-0.956,-0.9712,0.9744,-0.2464,-0.9744,0.9808,0.0344,-0.0112,-0.9592,0.9736,-0.0536
-0.9624,-0.968,-0.9688,0.9576,-0.024,0.9816,-0.548,0.9808,-0.9744,-0.9648,-0.9656,0.9752,-0.2416,-0.9744,0.9696,0.0376,0.0,-0.9696,0.972,-0.0664
-0.9632,-0.9696,-0.976,0.9664,-0.02,0.9808,-0.5544,0.9752,-0.9592,-0.9592,-0.9728,0.9728,-0.2368,-0.9848,0.9792,0.0384,-0.0144,-0.9768,0.9792,-0.0608
-0.9624,-0.9728,-0.972,0.9656,-0.0152,0.9784,-0.5552,0.9728,-0.9584,-0.9544,-0.976,0.9624,-0.236,-0.98,0.9728,0.0144,-0.0344,-0.9696,0.9768,-0.0632
-0.96,-0.9744,-0.9664,0.9672,-0.0096,0.9872,-0.5528,0.972,-0.9672,-0.96,-0.972,0.9568,-0.2584,-0.9696,0.976,0.0256,-0.0384,-0.9624,0.9792,-0.0816
-0.9608,-0.9688,-0.9688,0.964,-0.0008,0.9792,-0.54,0.9736,-0.9728,-0.968,-0.9688,0.9624,-0.2424,-0.9664,0.9784,0.0376,-0.02,-0.9584,0.9776,-0.0704
-0.9528,-0.972,-0.9672,0.9672,-0.016,0.9712,-0.5488,0.9696,-0.9792,-0.9752,-0.9592,0.9624,-0.24,-0.976,0.9768,0.0328,-0.016,-0.948,0.9784,-0.0968
-0.9552,-0.9736,-0.9664,0.9672,-0.0064,0.9768,-0.5352,0.9592,-0.9728,-0.968,-0.9688,0.9648,-0.2392,-0.9752,0.9752,0.0288,-0.0096,-0.9648,0.976,-0.0968
-0.9576,-0.9752,-0.9736,0.968,-0.0008,0.9672,-0.5216,0.9624,-0.9704,-0.9672,-0.9704,0.9616,-0.2528,-0.972,0.9704,0.028,-0.0104,-0.9664,0.976,-0.0856
-0.9608,-0.9688,-0.9728,0.968,-0.0184,0.9728,-0.5104,0.9664,-0.9744,-0.9744,-0.9752,0.96,-0.2504,-0.9656,0.9672,0.0496,-0.004,-0.9664,0.9736,-0.0792
-0.9688,-0.9776,-0.9744,0.9672,-0.0256,0.972,-0.5088,0.9752,-0.9824,-0.9664,-0.9792,0.9664,-0.2536,-0.976,0.968,0.04,-0.0224,-0.972,0.9704,-0.072
-0.9648,-0.9792,-0.9776,0.9696,-0.0064,0.9696,-0.5128,0.9784,-0.9744,-0.9768,-0.9784,0.9736,-0.2576,-0.976,0.9736,0.0488,-0.0208,-0.9704,0.9672,-0.0712
